interface,field,recommendation,type,optional,comment,export_modifier,extends,readonly,filepath,line_number
Organisation,avatar,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,69
Organisation,vatState,✅ KEEP (data/resource state),'INVALID' | 'PENDING_VALIDATION' | 'VALID' | 'NOT_NEEDED' | 'NOT_APPLICABLE',false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,70
Organisation,customerFullName,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,71
Organisation,canPay,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,72
Organisation,cleverEnterprise,🔄 RENAME: isCleverEnterprise (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,73
Organisation,emergencyNumber,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,74
Organisation,canSEPA,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,75
Organisation,isTrusted,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,76
OrganisationMember,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,80
OrganisationMember,email,🔄 RENAME: emailAddress (be explicit),string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,81
OrganisationMember,name,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,82
OrganisationMember,avatar,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,83
OrganisationMember,preferredMFA,✅ KEEP,MFAKind,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,84
OrganisationMember,role,✅ KEEP,OrganisationMemberRole,false,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,85
OrganisationMember,job,🔄 RENAME: jobTitle or role (job is too generic),string,true,,export,,false,src/clients/cc-api/commands/organisation/organisation.types.d.ts,86
RemoveOrganisationMemberCommandInput,organisationId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/remove-organisation-member-command.types.d.ts,2
RemoveOrganisationMemberCommandInput,memberId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/remove-organisation-member-command.types.d.ts,3
UpdateOrganisationAvatarCommandInput,organisationId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,2
UpdateOrganisationAvatarCommandInput,mimeType,✅ KEEP,'image/bmp' | 'image/gif' | 'image/jpeg' | 'image/png' | 'image/tiff',false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,3
UpdateOrganisationAvatarCommandInput,data,📝 CLARIFY: too generic,Blob,false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,4
UpdateOrganisationAvatarCommandOutput,url,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-avatar-command.types.d.ts,8
UpdateOrganisationBase,organisationId,✅ KEEP,string,false,,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,8
UpdateOrganisationBase,name,📝 CLARIFY: too generic,string,false,,9,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,description,✅ KEEP,string,false,,10,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,address,✅ KEEP,string,false,,11,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,city,✅ KEEP,string,false,,12,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,zipcode,✅ KEEP,string,false,,13,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,customerFullName,✅ KEEP,string,false,,14,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationBase,billingEmailAddress,🔄 RENAME: networkGroup* (ng is unclear),string,true,renamed from billingEmail,16,,,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts
UpdateOrganisationStandard,country,✅ KEEP,string,false,,export,UpdateOrganisationBase,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,28
UpdateOrganisationCompany,company,✅ KEEP,string,false,,export,UpdateOrganisationBase,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,32
UpdateOrganisationCompany,VAT,✅ KEEP,string,false,,export,UpdateOrganisationBase,false,src/clients/cc-api/commands/organisation/update-organisation-command.types.d.ts,33
UpdateOrganisationMemberCommandInput,organisationId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,4
UpdateOrganisationMemberCommandInput,memberId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,5
UpdateOrganisationMemberCommandInput,role,✅ KEEP,OrganisationMemberRole,true,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,6
UpdateOrganisationMemberCommandInput,job,🔄 RENAME: jobTitle or role (job is too generic),string,true,,export,,false,src/clients/cc-api/commands/organisation/update-organisation-member-command.types.d.ts,7
AuthorizePaypalCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,4
AuthorizePaypalCommandInput,invoiceNumber,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,5
AuthorizePaypalCommandInput,transactionId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-paypal-command.types.d.ts,6
AuthorizeStripeCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,4
AuthorizeStripeCommandInput,invoiceNumber,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,5
AuthorizeStripeCommandInput,intentId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/authorize-stripe-command.types.d.ts,6
GetStripeIntentCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,2
GetStripeIntentCommandOutput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,6
GetStripeIntentCommandOutput,clientSecret,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,7
GetStripeIntentCommandOutput,customer,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/get-stripe-intent-command.types.d.ts,8
InitPaypalCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,2
InitPaypalCommandInput,invoiceNumber,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,3
InitPaypalCommandOutput,url,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/payment/init-paypal-command.types.d.ts,7
InitStripeCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/init-stripe-command.types.d.ts,4
InitStripeCommandInput,invoiceNumber,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment/init-stripe-command.types.d.ts,5
CreatePaymentMethodCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/create-payment-method-command.types.d.ts,4
CreatePaymentMethodCommandInput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/payment-method/create-payment-method-command.types.d.ts,5
DeletePaymentMethodCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/delete-payment-method-command.types.d.ts,2
DeletePaymentMethodCommandInput,token,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/delete-payment-method-command.types.d.ts,3
ListPaymentMethodCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/list-payment-method-command.types.d.ts,4
PaymentMethod,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,2
PaymentMethod,type,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,3
PaymentMethod,token,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,4
PaymentMethod,primary,🔄 RENAME: isPrimary (boolean should have is/has/can prefix),boolean,false,renamed from isDefault,export,,false,src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,6
PaymentMethod,number,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/payment-method.types.d.ts,7
SetPrimaryPaymentMethodCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/payment-method/set-primary-payment-method-command.types.d.ts,4
SetPrimaryPaymentMethodCommandInput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/payment-method/set-primary-payment-method-command.types.d.ts,5
GetPriceSystemCommandInput,ownerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/get-price-system-command.types.d.ts,4
GetPriceSystemCommandInput,zone,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/get-price-system-command.types.d.ts,5
PriceSystem,zone,✅ KEEP (already renamed from API format),string,true,renamed from zone_id,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,3
PriceSystem,currency,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,4
PriceSystem,runtime,🔄 RENAME: runtimes (array should have plural name),Array<RuntimePricePolicy>,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,5
PriceSystem,countable,🔄 RENAME: countables (array should have plural name),Array<CountablePricePolicy>,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,6
RuntimePricePolicy,id,✅ KEEP (primary identifier),string,false,renamed from runtime_policy_id,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,11
RuntimePricePolicy,source,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,12
RuntimePricePolicy,flavor,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,13
RuntimePricePolicy,timeUnit,📝 CLARIFY: check if date/time field,string,false,renamed from time_unit,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,15
RuntimePricePolicy,price,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,16
RuntimePricePolicy,priceId,✅ KEEP,string,false,renamed from slug_id and transformed to lower case,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,18
CountablePricePolicy,id,✅ KEEP (primary identifier),string,false,renamed from countable_policy_id,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,23
CountablePricePolicy,service,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,24
CountablePricePolicy,dataUnit,✅ KEEP (already renamed from API format),string,false,renamed from data_unit,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,26
CountablePricePolicy,dataQuantityForPrice,✅ KEEP (already renamed from API format),BillableQuantity,false,renamed from data_quantity_for_price,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,28
CountablePricePolicy,timeIntervalForPrice,✅ KEEP (already renamed from API format),BillableTime,true,renamed from time_interval_for_price,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,30
CountablePricePolicy,pricePlans,✅ KEEP,Array<CountablePricePlan>,false,renamed from price_plans,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,32
BillableQuantity,secability,✅ KEEP,'SECABLE' | 'INSECABLE',false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,36
BillableQuantity,quantity,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,37
BillableTime,secability,✅ KEEP,'SECABLE' | 'INSECABLE',false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,41
BillableTime,interval,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,42
CountablePricePlan,planId,✅ KEEP,string,false,renamed from plan_id,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,47
CountablePricePlan,maxQuantity,✅ KEEP (already renamed from API format),number,true,renamed from max_quantity,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,49
CountablePricePlan,price,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/price-system/price-system.types.d.ts,50
GetProductAddonCommandInput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,4
GetProductAddonCommandInput,withVersions,🔄 RENAME: isWithVersions (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,5
GetProductAddonCommandInput,ownerId,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/product/get-product-addon-command.types.d.ts,6
GetProductAddonVersionsCommandInput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/product/get-product-addon-versions-command.types.d.ts,4
GetProductRuntimeCommandInput,type,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,4
GetProductRuntimeCommandInput,version,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,5
GetProductRuntimeCommandInput,ownerId,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/product/get-product-runtime-command.types.d.ts,6
ListProductAddonCommandInput,withVersions,🔄 RENAME: isWithVersions (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/list-product-addon-command.types.d.ts,4
ListProductAddonCommandInput,ownerId,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/product/list-product-addon-command.types.d.ts,5
ProductRuntime,type,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,4
ProductRuntime,version,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,5
ProductRuntime,name,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,6
ProductRuntime,variant,✅ KEEP,ProductRuntimeVariant,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,7
ProductRuntime,description,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,8
ProductRuntime,enabled,🔄 RENAME: isEnabled (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,9
ProductRuntime,comingSoon,🔄 RENAME: isComingSoon (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,10
ProductRuntime,maxInstances,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,11
ProductRuntime,tags,✅ KEEP,Array<string>,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,12
ProductRuntime,deployments,✅ KEEP,Array<string>,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,13
ProductRuntime,flavors,✅ KEEP,Array<ProductRuntimeFlavor>,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,14
ProductRuntime,defaultFlavor,✅ KEEP,ProductRuntimeFlavor,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,15
ProductRuntime,buildFlavor,✅ KEEP,ProductRuntimeFlavor,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,16
ProductRuntimeVariant,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,20
ProductRuntimeVariant,slug,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,21
ProductRuntimeVariant,name,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,22
ProductRuntimeVariant,deployType,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,23
ProductRuntimeVariant,logo,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,24
ProductAddonVersions,defaultDedicatedVersion,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,57
ProductAddonClusterVersion,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,61
ProductAddonClusterVersion,label,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,62
ProductAddonClusterVersion,zone,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,63
ProductAddonClusterVersion,version,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,64
ElasticsearchServiceInfo,name,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,86
ElasticsearchServiceInfo,mem,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,87
ElasticsearchServiceInfo,cpus,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,88
ElasticsearchServiceInfo,gpus,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,89
ElasticsearchServiceInfo,price,✅ KEEP,number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,90
ElasticsearchServiceInfo,available,🔄 RENAME: isAvailable (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,91
ElasticsearchServiceInfo,microservice,🔄 RENAME: isMicroservice (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,92
ElasticsearchServiceInfo,nice,🔄 RENAME: priority or niceLevel (nice is unclear),number,false,,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,93
ElasticsearchServiceInfo,priceId,✅ KEEP,string,false,renamed from price_id and transformed to lower case,export,,false,src/clients/cc-api/commands/product/product.types.d.ts,95
CreateProfileEmailAddressCommandInput,address,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/create-profile-email-address-command.types.d.ts,2
DeleteProfileEmailAddressCommandInput,address,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/delete-profile-email-address-command.types.d.ts,2
ListProfileEmailAddressCommandOutput,primaryAddress,✅ KEEP,ProfileEmailAddress,false,,export,,false,src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,2
ListProfileEmailAddressCommandOutput,secondaryAddresses,✅ KEEP,Array<ProfileEmailAddress>,false,,export,,false,src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,3
ProfileEmailAddress,address,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,7
ProfileEmailAddress,verified,🔄 RENAME: isVerified (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/profile/list-profile-email-address-command.types.d.ts,8
Profile,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,4
Profile,email,🔄 RENAME: emailAddress (be explicit),string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,5
Profile,name,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,6
Profile,phone,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,7
Profile,address,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,8
Profile,city,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,9
Profile,zipcode,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,10
Profile,country,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,11
Profile,avatar,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,12
Profile,creationDate,🔄 RENAME: createdAt (standardize to 'At' suffix),string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,13
Profile,lang,🔄 RENAME: networkGroup* (ng is unclear),string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,14
Profile,emailValidated,🔄 RENAME: isEmailValidated (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,15
Profile,isLinkedToGitHub,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,16
Profile,admin,🔄 RENAME: isAdmin (boolean should have is/has/can prefix),boolean,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,17
Profile,canPay,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,18
Profile,preferredMFA,✅ KEEP,MFAKind,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,19
Profile,hasPassword,✅ KEEP,boolean,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,20
Profile,partnerId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,21
Profile,partnerName,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,22
Profile,partnerConsoleUrl,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/profile.types.d.ts,23
SetProfilePrimaryEmailAddressCommandInput,address,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/profile/set-profile-primary-email-address-command.types.d.ts,2
UpdateProfileAvatarCommandOutput,url,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,6
UpdateProfileAvatarCommandInputExternal,type,📝 CLARIFY: too generic,'externalSource',false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,10
UpdateProfileAvatarCommandInputExternal,source,✅ KEEP,'github' | 'gravatar',false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,11
UpdateProfileAvatarCommandInputData,type,📝 CLARIFY: too generic,'dataSource',false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,15
UpdateProfileAvatarCommandInputData,mimeType,✅ KEEP,'image/bmp' | 'image/gif' | 'image/jpeg' | 'image/png' | 'image/tiff',false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,16
UpdateProfileAvatarCommandInputData,data,📝 CLARIFY: too generic,Blob,false,,export,,false,src/clients/cc-api/commands/profile/update-profile-avatar-command.types.d.ts,17
UpdateProfileCommandInput,name,📝 CLARIFY: too generic,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,4
UpdateProfileCommandInput,phone,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,5
UpdateProfileCommandInput,address,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,6
UpdateProfileCommandInput,city,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,7
UpdateProfileCommandInput,zipcode,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,8
UpdateProfileCommandInput,country,✅ KEEP,string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,9
UpdateProfileCommandInput,lang,🔄 RENAME: networkGroup* (ng is unclear),string,true,,export,,false,src/clients/cc-api/commands/profile/update-profile-command.types.d.ts,10
GetPulsarInfoCommandInput,addonId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,4
GetPulsarInfoCommandOutput,cluster,✅ KEEP,GetPulsarClusterInnerCommandOutput,false,,export,Omit,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,8
GetPulsarInfoInnerCommandOutput,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,12
GetPulsarInfoInnerCommandOutput,tenant,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,13
GetPulsarInfoInnerCommandOutput,namespace,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,14
GetPulsarInfoInnerCommandOutput,clusterId,✅ KEEP,string,false,renamed from cluster_id,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,16
GetPulsarInfoInnerCommandOutput,token,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,17
GetPulsarInfoInnerCommandOutput,creationDate,🔄 RENAME: createdAt (standardize to 'At' suffix),string,false,renamed from creation_date,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,19
GetPulsarInfoInnerCommandOutput,askForDeletionDate,🔄 RENAME: askForDeletionAt (standardize to 'At' suffix),string,true,renamed from ask_for_deletion_date,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,21
GetPulsarInfoInnerCommandOutput,deletionDate,🔄 RENAME: deletedAt (standardize to 'At' suffix),string,true,renamed from deletion_date,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,23
GetPulsarInfoInnerCommandOutput,status,"📝 REVIEW: use status"" for operational/lifecycle",'ACTIVE' | 'TO_DELETE' | 'NAMESPACE_DELETED' | 'COLD_STORAGE_DELETED' | 'DELETED',false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,24
GetPulsarInfoInnerCommandOutput,plan,✅ KEEP,PulsarPlan,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,25
GetPulsarInfoInnerCommandOutput,coldStorageId,✅ KEEP,string,true,renamed from cold_storage_id,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,27
GetPulsarInfoInnerCommandOutput,coldStorageLinked,🔄 RENAME: isColdStorageLinked (boolean should have is/has/can prefix),boolean,false,renamed from cold_storage_linked,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,29
GetPulsarInfoInnerCommandOutput,coldStorageMustBeProvided,🔄 RENAME: isColdStorageMustBeProvided (boolean should have is/has/can prefix),boolean,false,renamed from cold_storage_must_be_provided,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,31
GetPulsarClusterInnerCommandInput,clusterId,✅ KEEP,string,false,,export,,false,src/clients/cc-api/commands/pulsar/get-pulsar-info-command.types.d.ts,35
PulsarInfo,id,✅ KEEP (primary identifier),string,false,,export,,false,src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,2
PulsarInfo,url,📝 CLARIFY: too generic,string,false,,export,,false,src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,3
PulsarInfo,pulsarPort,✅ KEEP (already renamed from API format),number,false,renamed from pulsar_port,export,,false,src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,5
PulsarInfo,pulsarTlsPort,✅ KEEP (already renamed from API format),number,true,renamed from pulsar_tls_port,export,,false,src/clients/cc-api/commands/pulsar/pulsar.types.d.ts,7
