project,file,line,method,path,mechanism,current_reference,target_command,command_creation_required,simplification_notes
console3,../console3/src/modules/headbar/main.js,248,POST,/v2/organisations/:XXX/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),
console3,../console3/src/modules/headbar/main.js,249,POST,/v2/self/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/loader/main.js,81,GET,/v2/products/addonproviders,old legacy client (console3-local API.x.y.get() tree),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/modules/orga-informations/main.es6.js,29,GET,/v2/vat_check,old legacy client (console3-local API.x.y.get() tree),,CheckVatNumberCommand,no (command already exists),
console3,../console3/src/modules/owner-cards/main.es6.js,58,DELETE,/v4/billing/organisations/:XXX/payments/methods/:XXX,legacy client (@clevercloud/client esm/api/*),,DeletePaymentMethodCommand,no (command already exists),
console3,../console3/src/modules/owner-cards/main.es6.js,87,PUT,/v4/billing/organisations/:XXX/payments/methods/default,legacy client (@clevercloud/client esm/api/*),,SetPrimaryPaymentMethodCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,53,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,72,GET,/v2/notifications/info/webhookformats,legacy client (@clevercloud/client esm/api/*),,GetNotificationInfo,no (command already exists),À fusionner
console3,../console3/src/modules/owner-notifications/main.es6.js,77,GET,/v2/notifications/info/events,legacy client (@clevercloud/client esm/api/*),,GetNotificationInfoCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner
console3,../console3/src/modules/owner-notifications/main.es6.js,82,GET,/v2/notifications/webhooks/:XXX,legacy client (@clevercloud/client esm/api/*),,ListWebhookNotificationCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,87,GET,/v2/notifications/emailhooks/:XXX,legacy client (@clevercloud/client esm/api/*),,ListEmailNotificationCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,103,POST,/v2/notifications/webhooks/:XXX,legacy client (@clevercloud/client esm/api/*),,CreateWebhookNotificationCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,114,POST,/v2/notifications/emailhooks/:XXX,legacy client (@clevercloud/client esm/api/*),,CreateEmailNotificationCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,119,DELETE,/v2/notifications/webhooks/:XXX/:XXX,legacy client (@clevercloud/client esm/api/*),,DeleteWebhookNotificationCommand,no (command already exists),
console3,../console3/src/modules/owner-notifications/main.es6.js,124,DELETE,/v2/notifications/emailhooks/:XXX/:XXX,legacy client (@clevercloud/client esm/api/*),,DeleteEmailNotificationCommand,no (command already exists),
console3,../console3/src/modules/panes/main.js,50,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/modules/panes/main.js,100,GET,/v4/billing/organisations/:XXX/invoices/unpaid,legacy client (@clevercloud/client esm/api/*),,ListUnpaidInvoiceCommand,no (command already exists),À regrouper
console3,../console3/src/modules/payment/view.js,101,POST,/v4/billing/organisations/:XXX/invoices/:XXX/payments/paypal,legacy client (@clevercloud/client esm/api/*),,InitPaypalCommand,no (command already exists),
console3,../console3/src/modules/payment/view.js,136,POST,/v4/billing/organisations/:XXX/invoices/:XXX/payments/stripe,legacy client (@clevercloud/client esm/api/*),,InitStripeCommand,no (command already exists),
console3,../console3/src/modules/payment/view.js,147,PUT,/v4/billing/organisations/:XXX/invoices/:XXX/payments/stripe/:XXX,legacy client (@clevercloud/client esm/api/*),,AuthorizeStripeCommand,no (command already exists),
console3,../console3/src/modules/user-information/view.js,40,PUT,/v2/self,old legacy client (console3-local API.x.y.get() tree),,UpdateProfileCommand,no (command already exists),
console3,../console3/src/modules/user-information/view.js,102,PUT,/v2/self,old legacy client (console3-local API.x.y.get() tree),,UpdateProfileCommand,no (command already exists),
console3,../console3/src/server/crisphash.js,18,GET,/v2/self,"internal implementation (raw fetch, bypasses client entirely)","selfAPICheck() - Node backend route, not the browser app",ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints-wc/addon-materia-explorer.js,14,GET,/v2/organisations/:XXX/addons/:XXX/env,legacy client (@clevercloud/client esm/api/*),,GetEnvironment,no (command already exists),composite: this endpoint is merged with others behind one command; Fusion avec app/addon et avec inlude links
console3,../console3/src/statepoints-wc/addon-overview-cellar.sp.js,18,GET,/v2/organisations/:XXX/addons/:XXX,legacy client (@clevercloud/client esm/api/*),,GetAddonCommand,no (command already exists),
console3,../console3/src/statepoints-wc/addon-redis-explorer.js,15,GET,/v2/organisations/:XXX/addons/:XXX/env,legacy client (@clevercloud/client esm/api/*),,GetEnvironment,no (command already exists),composite: this endpoint is merged with others behind one command; Fusion avec app/addon et avec inlude links
console3,../console3/src/statepoints-wc/app-env-vars.sp.js,46,GET,/v2/organisations/:XXX/applications/:XXX/env,legacy client (@clevercloud/client esm/api/*),,GetEnvironmentCommand,no (command already exists),Fusion avec app/addon et avec inlude links
console3,../console3/src/statepoints-wc/app-overview.sp.js,124,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints-wc/app-overview.sp.js,145,GET,/v2/organisations/:XXX/applications/:XXX/env,legacy client (@clevercloud/client esm/api/*),,GetEnvironmentCommand,no (command already exists),Fusion avec app/addon et avec inlude links
console3,../console3/src/statepoints-wc/app-overview.sp.js,260,POST,/v2/organisations/:XXX/applications/:XXX/instances,legacy client (@clevercloud/client esm/api/*),,DeployApplicationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/app-overview.sp.js,267,DELETE,/v2/organisations/:XXX/applications/:XXX/deployments/:XXX/instances,legacy client (@clevercloud/client esm/api/*),,CancelDeploymentCommand,no (command already exists),
console3,../console3/src/statepoints-wc/app-overview.sp.js,274,DELETE,/v2/organisations/:XXX/applications/:XXX/instances,legacy client (@clevercloud/client esm/api/*),,UndeployApplicationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/app-overview.sp.js,278,GET,/v2/organisations/:XXX/applications/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,ListLink,no (command already exists),À fusionner
console3,../console3/src/statepoints-wc/app-overview.sp.js,280,GET,/v2/providers/:XXX/:XXX,legacy client (@clevercloud/client esm/api/*),,GetElasticsearchInfo,no (command already exists),
console3,../console3/src/statepoints-wc/coupons-and-credits.sp.js,39,GET,/v4/billing/organisations/:XXX/credits/summary,legacy client (@clevercloud/client esm/api/*),,GetCreditsSummaryCommand,no (command already exists),
console3,../console3/src/statepoints-wc/coupons-and-credits.sp.js,104,POST,/v4/billing/organisations/:XXX/applied-coupons,internal implementation (project-local reimplementation of esm/api function shape),applyCoupon,ActivateCouponCommand,no (command already exists),
console3,../console3/src/statepoints-wc/creation-tunnel-step-one.sp.js,27,GET,/v2/products/instances,legacy client (@clevercloud/client esm/api/*),,ListProductRuntimeCommand,no (command already exists),
console3,../console3/src/statepoints-wc/creation-tunnel-step-one.sp.js,28,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/statepoints-wc/home.sp.js,391,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints-wc/home.sp.js,395,GET,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,ListPaymentMethodCommand,no (command already exists),
console3,../console3/src/statepoints-wc/home.sp.js,397,GET,/v2/self/keys,old legacy client (console3-local API.x.y.get() tree),,ListPersonalSshKeyCommand,no (command already exists),
console3,../console3/src/statepoints-wc/home.sp.js,398,GET,/v2/self/tokens,old legacy client (console3-local API.x.y.get() tree),,ListOauthTokenCommand,no (command already exists),
console3,../console3/src/statepoints-wc/lazy-statepoint.js,92,GET,/v2/organisations/:XXX/addons/:XXX,legacy client (@clevercloud/client esm/api/*),,GetAddonCommand,no (command already exists),
console3,../console3/src/statepoints-wc/orga-overview.sp.js,55,GET,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,ListPaymentMethodCommand,no (command already exists),
console3,../console3/src/statepoints-wc/orga-overview.sp.js,100,GET,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/orga-saas.sp.js,19,GET,/v2/saas/heptapod/:XXX/heptapod.host/price-prevision,legacy client (@clevercloud/client esm/api/*),,GetHeptapodPriceEstimationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/ticket-center.sp.js,47,GET,/v2/organisations/:XXX/members,legacy client (@clevercloud/client esm/api/*),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints-wc/user-deletion.sp.js,155,GET,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/user-deletion.sp.js,159,GET,/v2/organisations,legacy client (@clevercloud/client esm/api/*),,ListOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints-wc/user-deletion.sp.js,162,GET,/v2/organisations/:XXX/members,legacy client (@clevercloud/client esm/api/*),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints-wc/user-deletion.sp.js,172,DELETE,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,DeleteOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/AddonConfigurationSP.js,15,GET,/v2/organisations/:XXX/addons/:XXX/sso,old legacy client (console3-local API.x.y.get() tree),,GetAddonSsoCommand,no (command already exists),??
console3,../console3/src/statepoints/AddonConfigurationSP.js,16,GET,/v2/self/addons/:XXX/sso,old legacy client (console3-local API.x.y.get() tree),,GetAddonSsoCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonCreationSP.js,33,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AddonCreationSP.js,42,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/AddonCreationSP.js,66,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,45,GET,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,46,GET,/v2/self/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,59,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,66,GET,/v2/products/addonproviders/:XXX/versions,old legacy client (console3-local API.x.y.get() tree),,IGNORE,no (endpoint intentionally ignored/unused),C'est la meme chose que [GET] /v4/addon-providers/:XXX mais avec moins d'info (on a pas les options). On peut tout à fait utiliser l'autre et virer celui là
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,74,GET,/v2/organisations/:XXX/addons/:XXX/applications,old legacy client (console3-local API.x.y.get() tree),,ListLinkCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,89,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,426,DELETE,/v2/organisations/:XXX/addons/:XXX/migrations/:XXX,old legacy client (console3-local API.x.y.get() tree),,CancelMigrationCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,484,GET,/v2/organisations/:XXX/addons/:XXX/migrations,old legacy client (console3-local API.x.y.get() tree),,ListMigrationCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,495,GET,/v2/organisations/:XXX/addons/:XXX/migrations/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetMigrationCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,508,POST,/v2/organisations/:XXX/addons/:XXX/migrations,old legacy client (console3-local API.x.y.get() tree),,StartMigrationCommand,no (command already exists),
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,602,GET,/v2/organisations/:XXX/addons/:XXX/migrations/preorders,legacy client (@clevercloud/client esm/api/*),,ListMigrationPreorderCommand,no (command already exists),??
console3,../console3/src/statepoints/AddonMigrationSP.es6.js,606,GET,/v2/organisations/:XXX/addons/:XXX/migrations/preorders,legacy client (@clevercloud/client esm/api/*),,ListMigrationPreorderCommand,no (command already exists),??
console3,../console3/src/statepoints/AddonProviderCreationSP.es6.js,46,POST,/v2/organisations/:XXX/addonproviders,old legacy client (console3-local API.x.y.get() tree),,CreateAddonProviderCommand,no (command already exists),Ici on est bien sur les AddonProvider qu'un user créé lui meme dans une orga
console3,../console3/src/statepoints/AddonProviderPlansSP.js,19,GET,/v2/organisations/:XXX/addonproviders/:XXX/plans,old legacy client (console3-local API.x.y.get() tree),,ListAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/statepoints/AddonProviderPlansSP.js,20,GET,/v2/organisations/:XXX/addonproviders/:XXX/features,old legacy client (console3-local API.x.y.get() tree),,ListAddonProviderFeatureCommand,no (command already exists),
console3,../console3/src/statepoints/AddonProviderSP.js,15,GET,/v2/organisations/:XXX/addonproviders/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonProviderCommand,no (command already exists),Ici on est bien sur les AddonProvider qu'un user créé lui meme dans une orga
console3,../console3/src/statepoints/AddonProviderSP.js,52,PUT,/v2/organisations/:XXX/addonproviders/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonProviderCommand,no (command already exists),Ici on est bien sur les AddonProvider qu'un user créé lui meme dans une orga
console3,../console3/src/statepoints/AddonSP.js,29,GET,/v2/organisations/:XXX/addons/:XXX/applications,old legacy client (console3-local API.x.y.get() tree),,ListLinkCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner
console3,../console3/src/statepoints/AddonSP.js,30,GET,/v2/self/addons/:XXX/applications,old legacy client (console3-local API.x.y.get() tree),,ListLinkCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,34,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AddonSP.js,50,GET,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),
console3,../console3/src/statepoints/AddonSP.js,51,GET,/v2/self/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,55,GET,/v2/organisations/:XXX/addons/:XXX/env,old legacy client (console3-local API.x.y.get() tree),,GetEnvironment,no (command already exists),composite: this endpoint is merged with others behind one command; Fusion avec app/addon et avec inlude links
console3,../console3/src/statepoints/AddonSP.js,56,GET,/v2/self/addons/:XXX/env,old legacy client (console3-local API.x.y.get() tree),,GetEnvironment,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,77,GET,/v2/organisations/:XXX/addons/:XXX/tags,old legacy client (console3-local API.x.y.get() tree),,ListTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/statepoints/AddonSP.js,78,GET,/v2/self/addons/:XXX/tags,old legacy client (console3-local API.x.y.get() tree),,ListTagCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,118,DELETE,/v2/organisations/:XXX/addons/:XXX/tags/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/statepoints/AddonSP.js,119,DELETE,/v2/self/addons/:XXX/tags/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteTagCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,173,DELETE,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteAddonCommand,no (command already exists),
console3,../console3/src/statepoints/AddonSP.js,174,DELETE,/v2/self/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,235,PUT,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonCommand,no (command already exists),
console3,../console3/src/statepoints/AddonSP.js,236,PUT,/v2/self/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AddonSP.js,259,PUT,/v2/organisations/:XXX/addons/:XXX/tags/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateTag,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/statepoints/AddonSP.js,260,PUT,/v2/self/addons/:XXX/tags/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateTag,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppConfigurationSP.js,38,GET,/v2/products/instances/:XXX-:XXX,old legacy client (console3-local API.x.y.get() tree),,GetProductRuntimeCommand,no (command already exists),
console3,../console3/src/statepoints/AppConfigurationSP.js,51,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/statepoints/AppConfigurationSP.js,85,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/statepoints/AppConfigurationSP.js,86,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppConfigurationSP.js,182,PUT,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner avec update application
console3,../console3/src/statepoints/AppConfigurationSP.js,183,PUT,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppConfigurationSP.js,211,GET,/v2/organisations/:XXX/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,ListInstance,no (command already exists),À mettre en legacy et fusionner avec le endpoint full orga
console3,../console3/src/statepoints/AppConfigurationSP.js,212,GET,/v2/self/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,ListInstance,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppCreationSP.js,28,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/AppCreationSP.js,45,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/AppCreationSP.js,53,GET,/v2/github/applications,old legacy client (console3-local API.x.y.get() tree),,ListGithubApplicationCommand,no (command already exists),
console3,../console3/src/statepoints/AppCreationSP.js,68,GET,/v2/products/instances,legacy client (@clevercloud/client esm/api/*),,ListProductRuntimeCommand,no (command already exists),
console3,../console3/src/statepoints/AppCreationSP.js,80,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AppCreationSP.js,88,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/statepoints/AppDeploymentsSP.js,36,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/statepoints/AppDeploymentsSP.js,37,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppDeploymentsSP.js,55,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/AppDeploymentsSP.js,56,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/AppDeploymentsSP.js,110,DELETE,/v2/organisations/:XXX/applications/:XXX/deployments/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,CancelDeploymentCommand,no (command already exists),
console3,../console3/src/statepoints/AppDeploymentsSP.js,114,DELETE,/v2/self/applications/:XXX/deployments/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,CancelDeploymentCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppDeploymentsSP.js,232,POST,/v2/organisations/:XXX/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),
console3,../console3/src/statepoints/AppDeploymentsSP.js,233,POST,/v2/self/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppDeploymentsSP.js,272,GET,/v2/organisations/:XXX/applications/:XXX/deployments,old legacy client (console3-local API.x.y.get() tree),,ListDeployment,no (command already exists),On regroupe
console3,../console3/src/statepoints/AppDeploymentsSP.js,273,GET,/v2/self/applications/:XXX/deployments,old legacy client (console3-local API.x.y.get() tree),,ListDeployment,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppSP.js,28,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/statepoints/AppSP.js,35,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AppSP.js,42,GET,/v2/self/keys,old legacy client (console3-local API.x.y.get() tree),,ListPersonalSshKeyCommand,no (command already exists),
console3,../console3/src/statepoints/AppSP.js,47,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/AppSP.js,51,GET,/v2/organisations/:XXX/applications/:XXX/branches,old legacy client (console3-local API.x.y.get() tree),,GetApplicationBranchesCommand,no (command already exists),À fusionner avec get application
console3,../console3/src/statepoints/AppSP.js,160,PUT,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner avec update application
console3,../console3/src/statepoints/AppSP.js,170,PUT,/v2/organisations/:XXX/applications/:XXX/branch,old legacy client (console3-local API.x.y.get() tree),,UpdateApplication,no (command already exists),À fusionner avec update application
console3,../console3/src/statepoints/AppSP.js,184,PUT,/v2/organisations/:XXX/applications/:XXX/buildflavor,old legacy client (console3-local API.x.y.get() tree),,UpdateApplication,no (command already exists),À fusionner avec update application
console3,../console3/src/statepoints/AppSP.js,266,DELETE,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteApplicationCommand,no (command already exists),
console3,../console3/src/statepoints/AppSP.js,285,PUT,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner avec update application
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,41,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,42,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,47,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,54,GET,/v2/organisations/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,ListAddonCommand,no (command already exists),
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,54,GET,/v2/self/addons,old legacy client (console3-local API.x.y.get() tree),,ListAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,71,GET,/v2/organisations/:XXX/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,ListLink,no (command already exists),À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,72,GET,/v2/self/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,ListLink,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,76,GET,/v2/organisations/:XXX/applications/:XXX/dependencies,old legacy client (console3-local API.x.y.get() tree),,ListLink,no (command already exists),À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,77,GET,/v2/self/applications/:XXX/dependencies,old legacy client (console3-local API.x.y.get() tree),,ListLink,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,188,POST,/v2/organisations/:XXX/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,AddLink,no (command already exists),À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,189,POST,/v2/self/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,AddLink,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,208,DELETE,/v2/organisations/:XXX/applications/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,RemoveLink,no (command already exists),À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,209,DELETE,/v2/self/applications/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,RemoveLink,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
